# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     43     28     27      0      0      0      0      -      -    877    420      0      0      0      2      0      0      0      0      0      0 
    1     48     35     32      0      0      0      0      -      -    877    952      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    4     41     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    1     48     34     31      0      0      0      0      -      -    877    952      0      0      0      2      0      0      0      0      1      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      3      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      5      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     34     31      0      0      0      0      -      -    877    210      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     33     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     33     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     33     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     33     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     41     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     27      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    1     42     32     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      2      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    0     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0     37      0 
    1     42     32     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    2     42     31     30      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    3     43     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    4     42     28     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      1      0 
    5     43     29     29      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    6     42     29     26      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
    7     41     26     25      0      0      0      0      -      -    877    135      0      0      0      2      0      0      0      0      0      0 
